clock,value_min,value_avg,value_max
1560186000,129693032,187803228,245991952
1560182400,130927248,186941891,244225944
1560178800,91446160,147760268,216242936
1560175200,102920848,137720975,185425200
1560171600,115381240,154863296,189789688
1560168000,101482176,148485904,190366912
1560164400,51174296,104599266,183771800
1560160800,7573448,32617132,70401064
1560157200,368624,7272294,26265312
1560153600,120032,1030121,11924464
1560150000,282488,1931055,4020400
1560146400,148576,1486687,5312376
1560142800,157168,731657,2770400
1560139200,213712,1721279,11165312
1560135600,201896,2187082,6451232
1560132000,286808,2679081,11527544
1560128400,391384,2544492,5626760
1560124800,1837576,3755676,7829088
1560121200,1845712,3641266,6714648
1560117600,521576,2191936,11654600
1560114000,424504,2611014,20789776
1560110400,738088,2769221,11319792
1560106800,1693704,7109110,39131800
1560103200,2831712,8886862,18345632
1560099600,4481376,10634542,29331488
1560096000,3516248,9805019,18796328
1560092400,971160,9724310,46815264
1560088800,1317080,6202204,27936152
1560085200,2246472,10406870,27638128
1560081600,2215120,7823784,27452224
1560078000,4468160,10702960,36801600
1560074400,1069256,3763706,16339096
1560070800,175512,1125840,3293304
1560067200,157360,1920573,22441632
1560063600,173408,1616884,6585728
1560060000,162192,1002661,4382920
1560056400,192632,1517989,10035208
1560052800,181384,1597512,3898040
1560049200,269608,1571203,4401824
1560045600,919384,3384769,10917232
1560042000,1148736,2545187,5918528
1560038400,882904,4062059,8104744
1560034800,1821416,5984448,15093520
1560031200,4103080,7354473,16222000
1560027600,2111632,8836168,23478536
1560024000,5278264,15208062,35446232
1560020400,8728408,24197090,59437752
1560016800,14753104,34809770,63754264
1560013200,27130088,48296984,77467296
1560009600,20822704,38856814,96201432
1560006000,12194056,27119260,58417816
1560002400,24199136,38390243,85158664
1559998800,29678472,53261636,96357792
1559995200,27398688,46919538,81051800
1559991600,16421960,32389580,55818304
1559988000,697344,9433500,49384152
1559984400,502048,2601623,20377464
1559980800,772200,2255030,12991960
1559977200,786432,2492487,6036456
1559973600,936704,1960672,8565944
1559970000,644264,3324952,12859608
1559966400,444016,2608652,8539152
1559962800,836600,4109100,57197728
1559959200,1302968,4523303,17789240
1559955600,972320,5112976,33839176
1559952000,2693560,10551007,20954216
1559948400,8282120,25892610,51263808
1559944800,14255312,28158723,78546416
1559941200,23800136,45444877,78259656
1559937600,45286160,99592715,177109904
1559934000,113572760,165261492,221532544
1559930400,142653216,188780066,237336288
1559926800,139246296,210662580,245927896
1559923200,113314712,164381128,200899912
1559919600,88359400,133179391,190040280
1559916000,102387512,140901324,225745200
1559912400,115219408,167019351,245116016
1559908800,98706792,136214126,201406920
1559905200,40284712,106874421,173241688
1559901600,6169648,32973984,88609608
1559898000,558448,6294682,23689760
1559894400,416952,1337560,8053544
1559890800,510792,2379567,9345472
1559887200,402104,1653023,10165128
1559883600,657976,2215351,14217424
1559880000,555936,3207708,8488744
1559876400,523768,4124668,10460168
1559872800,983344,4453450,16115696
1559869200,1119584,2910510,13393616
1559865600,6248696,15432804,33276288
1559862000,14455424,38274086,108439744
1559858400,11116544,43825234,99833280
1559854800,16709664,44001966,102221216
1559851200,33765736,74208075,183206400
1559847600,83920776,149013669,244204944
1559844000,121244608,181616823,245350536
1559840400,129144336,198001002,245505400
1559836800,107392968,178244672,245421544
1559833200,90861592,125422714,189252376
1559829600,107607416,152990934,203855824
1559826000,115735720,149809503,189462168
1559822400,110097368,179639992,245540824
1559818800,50247016,109969682,170506360
1559815200,6092160,33111300,90589888
1559811600,2052664,8967577,31060712
1559808000,249496,2654138,12458440
1559804400,258144,2022316,10967512
1559800800,376592,2608920,10995560
1559797200,525336,2953706,14060432
1559793600,261856,4043462,23035392
1559790000,354104,3694197,13517280
1559786400,924304,4604714,27562704
1559782800,1981664,5414765,13602776
1559779200,2669680,11092023,26762240
1559775600,14033016,24913909,45251024
1559772000,21447768,34107694,60543192
1559768400,31428104,59312501,120771192
1559764800,48546096,91751610,195703528
1559761200,92986320,151687571,211593912
1559757600,130637240,174212280,212771120
1559754000,133983616,185885192,230388272
1559750400,123542464,160647644,225597184
1559746800,76913264,136248930,219928752
1559743200,100849880,149738774,210451872
1559739600,104020528,161590235,207262704
1559736000,106189736,145046520,201753232
1559732400,57876416,96797430,156039664
1559728800,15555408,31321781,68495864
1559725200,687232,8938143,36005120
1559721600,428912,2413327,12675208
1559718000,899856,2909851,13153568
1559714400,1259296,3267565,5760704
1559710800,1372624,4420978,17097632
1559707200,2141328,4646945,13361664
1559703600,1593616,3981291,13214280
1559700000,1526656,5193056,15418424
1559696400,4073240,9628956,17248336
1559692800,7313496,13256905,28392008
1559689200,10681496,30249696,74879824
1559685600,21439056,38730614,103810272
1559682000,28145384,52943143,118563672
1559678400,31005384,64153936,94809224
1559674800,71509552,141996904,244955792
1559671200,123103688,167866745,222796200
1559667600,138915480,201846398,245475072
1559664000,133581248,182375933,245962776
1559660400,111350528,151108247,233888856
1559656800,112030880,189039233,233807776
1559653200,117822384,185831338,245494800
1559649600,122858712,172834232,245360160
1559646000,48920720,119604278,190577520
1559642400,6787584,36482935,175281456
1559638800,361952,8613713,51372664
1559635200,253352,2299112,13225688
1559631600,183688,840845,12508912
1559628000,326096,1466400,6549544
1559624400,494856,1701921,8845704
1559620800,572560,2144454,12859360
1559617200,563848,2721176,23934624
1559613600,813904,4287185,11899960
1559610000,1333368,4456626,15872000
1559606400,2144992,16239867,89947832
1559602800,8404536,31377384,92891544
1559599200,21952080,45545322,98050096
1559595600,27796440,54982181,98253768
1559592000,44163568,74277999,118524352
1559588400,80188960,148018968,202230216
1559584800,152127720,190080405,232264504
1559581200,128041000,208897341,245477392
1559577600,158900872,203873500,245486240
1559574000,157070624,195172420,236861928
1559570400,133792704,180253788,240579744
1559566800,139838392,211012494,246505888
1559563200,100883464,168626330,221903824
1559559600,61738944,132271458,210052640
1559556000,5906912,35423862,88993712
1559552400,255880,6825752,25514072
1559548800,135592,1645026,13044688
1559545200,135064,3456754,10336736
1559541600,439568,4295339,12312616
1559538000,241416,2780263,8534448
1559534400,1531216,3715669,11530496
1559530800,921464,5022723,12316728
1559527200,575352,3513182,12278408
1559523600,1336816,4204208,13534808
1559520000,1967656,4576575,10586872
1559516400,744016,3851804,15474312
1559512800,1378672,3812036,13146248
1559509200,726560,2181169,4054224
1559505600,268664,2149152,13013608
1559502000,273624,927019,11995480
1559498400,333944,4270560,22239384
1559494800,3974512,9101798,19057800
1559491200,1743792,7327192,25605120
1559487600,2298144,8936864,25570248
1559484000,2448632,8624633,30093440
1559480400,1987192,9239474,28021160
1559476800,1280296,8377865,37141008
1559473200,612496,5409841,22439928
1559469600,195016,2035084,9378720
1559466000,165264,1027206,4235016
1559462400,138128,1718445,8905760
1559458800,140552,1074659,3023384
1559455200,271760,1504700,10081584
1559451600,576800,1435032,5839544
1559448000,330184,2146282,7415056
1559444400,501832,3876556,30531624
1559440800,665008,4279018,12997072
1559437200,350048,2476341,34134096
1559433600,449736,6399772,34584784
1559430000,831560,6048505,27525640
1559426400,633264,4172564,23127600
1559422800,1587320,6434632,20402064
1559419200,3719808,8704358,15029984
1559415600,9529552,21597447,45024168
1559412000,16639408,34123061,93505496
1559408400,18049824,37304291,73495400
1559404800,14778824,30053925,70253064
1559401200,10483928,19956270,39411912
1559397600,15535736,38199622,77888208
1559394000,20305064,37677015,64419120
1559390400,17965440,45161834,79186112
1559386800,13156688,32276527,87207312
1559383200,1081296,6614313,22570680
1559379600,181320,1563923,7247416
1559376000,187616,1580319,25666560
1559372400,163456,1218721,3884176
1559368800,153032,1174192,11998328
1559365200,196632,874305,3587768
1559361600,219664,4139536,23825952
1559358000,292176,2927861,11708520
1559354400,819424,4260846,9966504
1559350800,3461080,6311624,14098904
1559347200,5231256,10843111,28584400
1559343600,9661400,37377843,85039472
1559340000,21993608,36936857,106940040
1559336400,29741736,51200218,79904240
1559332800,31690200,72289308,126192360
1559329200,81473040,183113149,245483200
1559325600,157699712,216810733,246177792
1559322000,170746624,229195157,247189840
1559318400,134691456,204799894,246048592
1559314800,142745672,201759032,238206304
1559311200,145541976,213746234,245262216
1559307600,102194448,166676225,242419448
1559304000,105998520,157960218,214232344
1559300400,38148344,102470321,177562296
1559296800,8111616,29508767,72333784
1559293200,1085808,7801716,32642456
1559289600,271408,1828414,9530456
1559286000,234072,879742,7243592
1559282400,366896,1725733,8021976
1559278800,386344,1324076,8760296
1559275200,378968,3413324,32207560
1559271600,3704128,5843979,10013160
1559268000,1000408,8062431,30482184
1559264400,1566664,5670624,19584696
1559260800,2180648,10827129,20378312
1559257200,11297536,20289783,33927672
1559253600,16983312,27763220,55112280
1559250000,24068136,71304079,156682384
1559246400,104364000,155166873,183765912
1559242800,76527320,151182867,205519640
1559239200,134298304,173467533,218788656
1559235600,112281520,159200120,220517816
1559232000,116667848,147235930,208946104
1559228400,110993432,144185994,205251472
1559224800,117981640,156386350,196201344
1559221200,117599344,156646007,213159768
1559217600,83504904,149045273,239255912
1559214000,39305656,110996201,199691888
1559210400,12744432,28826900,69709688
1559206800,1851912,11096590,45375976
1559203200,371224,2592777,28827072
1559199600,455768,1340150,4070584
1559196000,250008,1913433,10234128
1559192400,226496,2486865,13692520
1559188800,609512,4716876,12463480
1559185200,3221504,6384778,10805472
1559181600,1023208,2912340,14206136
1559178000,1446776,4871637,9849376
1559174400,5215336,12912917,39521480
1559170800,10550400,26314354,75667448
1559167200,16877312,33901158,68436440
1559163600,30722752,55224143,101578144
1559160000,42943048,72959106,243482120
1559156400,92673296,169941956,238904136
1559152800,153787736,192087778,247862312
1559149200,169987968,218731231,245954440
1559145600,134649408,196570827,243011144
1559142000,104414976,148984445,198899112
1559138400,140763768,202350080,243450264
1559134800,130181248,187830021,246184288
1559131200,89039208,151322369,205592376
1559127600,45889872,107062874,234231656
1559124000,10392960,27567349,74206984
1559120400,1755040,8639192,31969672
1559116800,209904,2476659,12517256
1559113200,263320,2390264,14388368
1559109600,308032,681068,1917160
1559106000,406800,1741448,9145336
1559102400,183096,3927879,17416728
1559098800,250048,2150521,5514952
1559095200,449632,2098147,21629968
1559091600,1471752,4788106,20883656
1559088000,2699104,8272482,22722576
1559084400,11636032,28027820,67057504
1559080800,11065864,31103337,49931944
1559077200,32103408,50938107,79206848
1559073600,39328640,125955163,164967056
1559070000,117097488,154179696,213503960
1559066400,124268624,169569930,240905536
1559062800,169903560,215963812,248192896
1559059200,126986984,196364151,245532392
1559055600,135103832,169984344,240958472
1559052000,111275288,147672045,220881696
1559048400,132910616,173441383,238975560
1559044800,99771528,205212203,246025128
1559041200,51800000,106287418,179258472
1559037600,9203496,33206221,78721168
1559034000,435224,6891421,29239160
1559030400,173312,1293604,15873816
1559026800,202144,848841,4379344
1559023200,164120,1122725,4040136
1559019600,315480,1332821,10122648
1559016000,225992,2126933,16055696
1559012400,377328,1812883,6364032
1559008800,1419664,3284947,6727160
1559005200,819856,3490027,7795488
1559001600,5048144,9648956,18132968
1558998000,7826144,35911430,71677744
1558994400,7500856,26876032,81652624
1558990800,5274808,19949867,68544112
1558987200,6841096,32565022,63701728
1558983600,17437496,143836046,245472712
1558980000,161100928,205660855,245434728
1558976400,167311776,225442329,248102216
1558972800,138380008,188935203,245430264
1558969200,119324608,192361617,246236072
1558965600,119426048,174273930,245499680
1558962000,129108192,183580931,245382832
1558958400,120061984,174819382,238265920
1558954800,54802224,120233594,177931576
1558951200,5777592,31257772,83968224
1558947600,422928,6939858,28478512
1558944000,204328,1632237,7874336
1558940400,168672,1241008,5824056
1558936800,181880,1128113,2914120
1558933200,205144,1632891,12964720
1558929600,536224,1754942,9124896
1558926000,728152,2621742,16436664
1558922400,912720,3081619,4913632
1558918800,952504,3708120,30246920
1558915200,828648,6636225,20243928
1558911600,1361944,2987275,15240904
1558908000,483472,3763176,31189432
1558904400,797056,2887066,10067008
1558900800,444352,1977504,9077952
1558897200,798704,3064115,7467448
1558893600,2763344,5060358,12653672
1558890000,856904,5073936,32249776
1558886400,1133496,4382201,25108760
1558882800,1559704,4242800,13853128
1558879200,1131592,4772172,13046696
1558875600,807944,4444670,29863432
1558872000,753344,4689521,11332464
1558868400,1644824,3981599,12232936
1558864800,369072,3700305,16544416
1558861200,190128,1058972,4122424
1558857600,240056,1016096,3669592
1558854000,235496,1407326,4185304
1558850400,230720,1647962,17235144
1558846800,381392,2262380,12007024
1558843200,312800,1359604,12023064
1558839600,482808,2915929,5137808
1558836000,1784928,3411828,7845152
1558832400,807208,2559463,5288352
1558828800,645880,4392402,21463240
1558825200,783968,4883656,13275008
1558821600,1139112,4783604,14251320
1558818000,990656,4198303,26125704
1558814400,1031904,4485589,9675568
1558810800,7397104,17782797,80460208
1558807200,10104456,24291533,57204224
1558803600,14933168,27275319,47328664
1558800000,16477576,33801233,55867152
1558796400,17379040,31566617,69380304
1558792800,15464104,39691757,84718504
1558789200,21892832,40068511,76967680
1558785600,8568216,29950013,59247984
1558782000,8164952,21089731,49819176
1558778400,1047168,8174074,29557904
1558774800,291136,4972657,16038712
1558771200,216400,788593,3605192
1558767600,487432,1474654,4914720
1558764000,637648,1792969,6905136
1558760400,514736,1839601,12768728
1558756800,402328,3648256,16522216
1558753200,1241400,2221600,4678912
1558749600,823752,2558601,20538832
1558746000,1025624,3734654,35306712
1558742400,2443088,11967314,39865120
1558738800,15044648,37778160,55729064
1558735200,31138608,49924984,96710776
1558731600,35673120,67537483,159439128
1558728000,57725888,85440072,133425984
1558724400,101546576,166739064,219480576
1558720800,134721360,184047878,238426456
1558717200,146896288,182607426,231228136
1558713600,142335616,192587932,234635160
1558710000,138603344,177524057,233333728
1558706400,125277520,161973842,200596920
1558702800,130975352,190146231,245064952
1558699200,118403488,168180333,214933528
1558695600,37213840,137547641,235263976
1558692000,7807272,30615184,78252544
1558688400,1939016,7494213,18492776
1558684800,718384,4011314,10150760
1558681200,316880,2338715,8752232
1558677600,238128,1648705,9212392
1558674000,1215616,2505228,13455136
1558670400,1511336,3607960,11672008
1558666800,379384,1571197,3211832
1558663200,586168,2942072,8514072
1558659600,2554896,7483009,16081584
1558656000,7578816,17240416,28646672
1558652400,14704128,27283202,50648552
1558648800,22748720,42658642,88402168
1558645200,49406168,82205744,143116816
1558641600,70206296,96385925,155896136
1558638000,134370120,186843425,237755544
1558634400,147876632,202095813,246983152
1558630800,141949160,192389556,239509264
1558627200,164523080,193387754,243900904
1558623600,139614664,184774884,233298936
1558620000,142069952,182431131,237494248
1558616400,138395880,176416304,243051496
1558612800,116118480,170185488,226848552
1558609200,79341744,120727319,179662896
1558605600,7805160,37971742,116510416
1558602000,1525056,9005752,25496752
1558598400,277304,2507181,8000088
1558594800,259672,4738766,31485760
1558591200,643976,1375100,2272584
1558587600,424424,1692891,9742088
1558584000,490312,4327826,88255912
1558580400,432688,3030957,34839040
1558576800,583040,3150599,27749928
1558573200,1329680,4571510,11798728
1558569600,5449384,30224991,61033800
1558566000,29692784,52810557,85273264
1558562400,54970344,86569144,115835536
1558558800,69724632,105096103,146140936
1558555200,93740208,120200313,163805000
1558551600,143341056,191420007,239835984
1558548000,192000368,234043071,247956504
1558544400,202546704,236696991,245718064
1558540800,158935608,206169299,245909928
1558537200,144962400,195052199,238860152
1558533600,144955544,190623440,245315504
1558530000,125678888,175737524,245337568
1558526400,126114128,182216090,236919984
1558522800,67740728,118868439,197941480
1558519200,14505488,44838546,86633600
1558515600,918768,10972499,33674360
1558512000,261568,1586707,8336528
1558508400,200832,1224703,5247344
1558504800,220728,1879997,10562456
1558501200,299136,2106122,11826768
1558497600,1466496,3277916,14668616
1558494000,1667016,3576475,9020168
1558490400,2034928,5565092,12659608
1558486800,2020904,8396686,35524440
1558483200,8001816,21657370,52175240
1558479600,33155520,83488628,168765752
1558476000,49477840,83075499,122261368
1558472400,73786928,108010467,138427376
1558468800,81124472,120473151,167990072
1558465200,135031264,219495321,248102752
1558461600,239566216,244656505,245427648
1558458000,238507904,244707353,245423568
1558454400,189023136,240648851,246767864
1558450800,142981536,197599138,246158992
1558447200,170783384,227351489,247721712
1558443600,165920800,221396339,245411504
1558440000,150749216,204678993,245805976
1558436400,69125424,156285662,211187216
1558432800,17501904,51981641,104109512
1558429200,791736,10229358,36782184
1558425600,261520,2179837,15752184
1558422000,253040,1592261,24560936
1558418400,265856,1092597,7287392
1558414800,273664,2020243,12690504
1558411200,741016,4777080,33625888
1558407600,1983528,2776389,6493800
1558404000,1657416,3489778,21923240
1558400400,1798840,7221088,20624600
1558396800,7532064,29968792,62050936
1558393200,34538192,79108844,148877664
1558389600,65024648,114368136,182007864
1558386000,73638784,109487486,159457384
1558382400,92543224,120921997,169690736
1558378800,109621376,197963700,243983784
1558375200,164150904,233120674,245681520
1558371600,193109088,236055155,245852008
1558368000,167665864,223337855,246096816
1558364400,130759800,192627249,245516128
1558360800,175221896,231922441,247805992
1558357200,195387608,225978419,245104080
1558353600,141844072,203027774,240108296
1558350000,46745864,135999037,242997824
1558346400,14721464,40395514,94058944
1558342800,667872,9081150,40741176
1558339200,246024,3749145,11158192
1558335600,193128,1626251,7452080
1558332000,230480,1264318,2728080
1558328400,360032,2041687,3595208
1558324800,420600,1996490,5717368
1558321200,577952,2358419,4215800
1558317600,1270904,3588575,7174056
1558314000,805640,2826362,7027632
1558310400,794120,3307383,7633456
1558306800,3435168,7807491,13574544
1558303200,3372616,9260678,16204840
1558299600,1328728,4363921,11949656
1558296000,2078400,6417628,11749936
1558292400,4425176,9396328,17391960
1558288800,2130744,7018477,16942368
1558285200,4289512,10192779,18197144
1558281600,2823632,6784301,14951888
1558278000,3453384,9455454,27768784
1558274400,4358688,12117214,21399600
1558270800,5429256,13813271,41737376
1558267200,2535480,11156838,62487672
1558263600,1794736,8285539,34672680
1558260000,410568,4754222,15384096
1558256400,348080,4167594,19185344
1558252800,206320,1379706,5467432
1558249200,230696,2277302,6695984
1558245600,669552,2288758,10205192
1558242000,535472,2529750,8588512
1558238400,291728,3041581,11667840
1558234800,1527360,4346039,13970808
1558231200,1184720,5071858,14116520
1558227600,2900992,7271507,14716040
1558224000,1567344,7774976,26466608
1558220400,2591320,10139374,26957600
1558216800,3632208,7488901,15847064
1558213200,2465088,7450313,31014672
1558209600,1976216,8634874,24455112
1558206000,11317824,25124395,45940712
1558202400,16036688,31402346,70945208
1558198800,15489552,36790155,157385840
1558195200,19981984,35389408,60907824
1558191600,14642488,27909690,51466928
1558188000,16983184,40066836,122686776
1558184400,23732064,40026986,100409688
1558180800,25025312,43980467,77287416
1558177200,14650920,40569849,81755168
1558173600,3702640,12206343,27659304
1558170000,820960,4660782,35675536
1558166400,812336,3186218,12781448
1558162800,756040,2751296,7366232
1558159200,675152,2213885,13801856
1558155600,324488,2138790,6859128
1558152000,1275776,3264274,11801376
1558148400,872632,5351225,12619680
1558144800,896208,3951368,8687648
1558141200,3887872,8946769,18986704
1558137600,11817640,39672642,77770952
1558134000,41279912,94352915,168679664
1558130400,47053608,95099522,157216592
1558126800,59016512,102513972,175492040
1558123200,94384568,134781285,231599272
1558119600,113242328,190428219,238850312
1558116000,218256560,242502443,248038032
1558112400,226492280,244783231,247675424
1558108800,193758888,232325530,245400888
1558105200,144457800,201548069,244135384
1558101600,164651344,214123887,248008848
1558098000,173437584,225987998,245268448
1558094400,157775840,209564159,245032984
1558090800,95710168,170226074,245861536
1558087200,19487576,49578216,124650152
1558083600,2134584,10994585,35308160
1558080000,541272,2596566,8308632
1558076400,429520,1686290,13677168
1558072800,464584,1761361,21680424
1558069200,644504,2208474,12891360
1558065600,473600,5316485,21263224
1558062000,816528,5084040,23152376
1558058400,1489040,6320446,21409448
1558054800,3046904,9234372,29783504
1558051200,9295480,28689396,69200760
1558047600,42480664,66954297,101755384
1558044000,63637712,84783817,148633016
1558040400,68513512,110582166,188383048
1558036800,91466640,134710747,215326136
1558033200,160848816,218791651,246911200
1558029600,219106720,243212266,245860216
1558026000,240236720,244896198,248076720
1558022400,238900992,244703435,246601760
1558018800,194452936,233462376,245799200
1558015200,161725584,218098300,247102312
1558011600,192372840,233259946,245534872
1558008000,178392168,221127896,243948424
1558004400,81070520,173555075,229313072
1558000800,16991496,59854562,112887856
1557997200,1150016,9609337,22720552
1557993600,332912,1977566,10540984
1557990000,559840,3061575,14478464
1557986400,485264,2535541,11084984
1557982800,466960,2112194,13706416
1557979200,356328,4574017,28891736
1557975600,2255088,8360770,24332600
1557972000,2306672,12732115,30128336
1557968400,4429168,19356781,62079144
1557964800,11610056,43659775,81445688
1557961200,33163200,70558152,162419568
1557957600,53250312,81295738,127699896
1557954000,54766536,98744763,160327664
1557950400,75787144,116808820,161700400
1557946800,116474464,181663032,220787152
1557943200,150795872,195789107,245296880
1557939600,166815304,209588918,244366704
1557936000,162674648,209333008,245446128
1557932400,109114304,174151308,245483120
1557928800,112207304,148266532,203021368
1557925200,102851176,170907397,244110272
1557921600,131017104,175167285,218228336
1557918000,51792816,133162131,208547688
1557914400,10175328,33018621,81582576
1557910800,830024,9035225,22443008
1557907200,802624,3176100,16877016
1557903600,313928,2648036,12720968
1557900000,329208,2690082,24678504
1557896400,425104,2605507,16896360
1557892800,1088016,5385262,14311920
1557889200,1783672,2850145,12644208
1557885600,1276488,5051755,23285880
1557882000,1036504,6367830,29479736
1557878400,6717144,35297504,95560512
1557874800,41029720,67997846,118740392
1557871200,75343536,109416679,144843472
1557867600,85709120,127234130,210109704
1557864000,112011984,149436830,192003496
1557860400,133582272,214714611,247397160
1557856800,222910504,242566346,245596192
1557853200,221998832,243647546,248041216
1557849600,220183168,243310095,248071720
1557846000,205307536,241960740,245572560
1557842400,186000928,224243937,244621944
1557838800,200534576,234222270,247763752
1557835200,180422672,232983676,245446104
1557831600,86899416,174466313,232424952
1557828000,28282128,71837671,217264008
1557824400,1694488,13574554,47389696
1557820800,337968,2263483,8339792
1557817200,277584,780071,11423864
1557813600,287768,1206393,23067160
1557810000,453640,2462734,16516240
1557806400,574712,5246648,41851736
1557802800,1291680,4182272,11353240
1557799200,1963800,6099032,16332944
1557795600,2928032,9036237,32822768
1557792000,16458232,47674432,107403512
1557788400,46648272,88462369,146761480
1557784800,80101616,125994480,224261800
1557781200,109062056,145534677,185664296
1557777600,111075568,142399979,202018528
1557774000,152863312,205906535,245552432
1557770400,200841632,236783004,245193552
1557766800,220074256,242334828,247998528
1557763200,214387712,242562734,246735096
1557759600,171413168,226607576,245873208
1557756000,166238936,212891124,245017928
1557752400,235806968,244244309,247850920
1557748800,206188320,237184334,246670064
1557745200,95586608,163062706,234282400
1557741600,17306336,66823649,124954888
1557738000,355848,11348089,43390664
1557734400,195640,1906618,8873040
1557730800,149336,1388597,4000928
1557727200,162680,1568793,4255552
1557723600,252768,2643708,13005584
1557720000,245560,4079591,17299632
1557716400,411272,3314316,23809664
1557712800,463192,3452128,12694600
1557709200,444536,1977904,6279224
1557705600,780736,2302409,6113792
1557702000,1684984,4266837,7332984
1557698400,486784,4550310,19088104
1557694800,562872,3489652,22663600
1557691200,458536,3299193,15004472
1557687600,1185272,6770606,22057464
1557684000,699784,3762624,16159448
1557680400,1134080,4383747,8849096
1557676800,923512,4840780,23574392
1557673200,777656,4952966,9234040
1557669600,1365896,5181970,10766272
1557666000,1235528,4439582,14056968
1557662400,1338288,5829845,12371528
1557658800,2011976,4843376,12577848
1557655200,258016,2939713,8870880
1557651600,225392,2326170,6302104
1557648000,169688,2179441,13976072
1557644400,178192,2788901,9187352
1557640800,857256,3450220,13336464
1557637200,1015576,2524175,4983216
1557633600,331160,2980104,12606504
1557630000,605624,2668900,8308224
1557626400,530664,3493853,14669464
1557622800,5475760,8193767,24505680
1557619200,4164352,8952578,17394864
1557615600,4952888,10101408,19971176
1557612000,6412216,12287014,22886352
1557608400,5740480,10233244,19228160
1557604800,3493760,8392498,38263280
1557601200,3037000,12368549,22744872
1557597600,8624576,20985433,57611304
1557594000,14757416,32476706,97539392
1557590400,9036368,20435492,68191656
1557586800,15815136,26809087,47052664
1557583200,16198456,37843404,69686336
1557579600,25180920,48193404,83163536
1557576000,35457752,52152196,95644704
1557572400,21092904,38259522,103011800
1557568800,1405264,6919191,21831560
1557565200,713272,3593956,8018640
1557561600,252976,1601194,26878032
1557558000,252192,1074566,3016912
1557554400,221056,1318964,5858160
1557550800,279664,1488697,10182736
1557547200,1240304,3871725,17448000
1557543600,972864,3308903,11244408
1557540000,555352,3141860,26228304
1557536400,876400,5849751,25335200
1557532800,10711696,29649658,60324048
1557529200,35499520,62988886,140930736
1557525600,69790024,99502115,160376904
1557522000,75155888,108243449,175568048
1557518400,84708448,115480287,177727568
1557514800,128354256,187193599,237736688
1557511200,183846448,223914647,245384376
1557507600,183762264,230722561,247324400
1557504000,170352592,229711461,245203888
1557500400,172365032,218865775,245119944
1557496800,166360752,204534788,243227664
1557493200,164213112,216954982,245797384
1557489600,162886816,213133258,245730992
1557486000,93611280,166088502,243587728
1557482400,26804112,69030772,220819656
1557478800,1414352,9815283,43250592
1557475200,543144,2540315,13711256
1557471600,602224,2188980,12938368
1557468000,354880,1950744,13546976
1557464400,760552,3076320,17849464
1557460800,1622560,4972726,19973448
1557457200,741448,3843489,23827424
1557453600,1262464,5049737,22218192
1557450000,1143128,6994552,25598400
1557446400,9633256,35283775,67380064
1557442800,47460272,80817296,135905272
1557439200,76160888,140432946,205436880
1557435600,99368456,131611471,176864392
1557432000,102861304,151495571,195201896
1557428400,138736176,236909472,245482712
1557424800,218361936,241570303,247705440
1557421200,230728904,242846481,245835000
1557417600,210377312,241267002,248218384
1557414000,175916336,224846260,245716096
1557410400,175047968,211907809,242899368
1557406800,210836648,236989076,248804240
1557403200,184292696,231392997,245943336
1557399600,119787592,185850725,245288696
1557396000,31558704,71543706,178420944
1557392400,1413928,19815816,91098560
1557388800,363624,1336780,5447304
1557385200,403856,2167030,18190864
1557381600,1146608,3076283,9401592
1557378000,968472,3193629,11807048
1557374400,764880,5017745,19669248
1557370800,2868072,5519807,14203872
1557367200,1512072,5125897,16740840
1557363600,1307512,5654970,20126616
1557360000,10885896,43640492,108337144
1557356400,60631432,100225262,200615264
1557352800,97701568,134014036,197533896
1557349200,98739016,151479594,193867344
1557345600,124362664,186049094,243158616
1557342000,157715768,224712228,246671480
1557338400,217800816,242097415,247990216
1557334800,240228424,244539194,246710536
1557331200,239510488,244989725,248005680
1557327600,175470328,219804038,245220432
1557324000,178810408,227773363,245366992
1557320400,189122712,229221955,245180904
1557316800,163540680,210308957,246028240
1557313200,108713424,173386803,209609816
1557309600,24136792,65006355,157867456
1557306000,1113648,14314610,42528168
1557302400,586800,2229373,15252160
1557298800,373416,1593678,8056672
1557295200,442264,2981985,6948936
1557291600,402528,3201000,15265552
1557288000,1319208,4283619,10347336
1557284400,1218272,3178435,7793720
1557280800,1773792,5196021,10741808
1557277200,3086232,9010945,37588416
1557273600,10420480,43813828,124151216
1557270000,41077168,65582284,100822632
1557266400,67737072,98476904,145039696
1557262800,84033832,122208129,180277024
1557259200,81820056,121736925,182362152
1557255600,144529168,201092875,245332792
1557252000,161080136,206366851,245224008
1557248400,177761424,213509286,244701528
1557244800,157553816,214187688,244809784
1557241200,173748056,209104493,244523408
1557237600,163858592,204474553,240649152
1557234000,191472232,217061135,240187040
1557230400,145048424,209694096,244929232
1557226800,84629784,154889702,219759480
1557223200,23871776,62667457,115820184
1557219600,552656,13541615,45215912
1557216000,387000,1965434,21741984
1557212400,380192,2354347,7139728
1557208800,697720,1745509,5480568
1557205200,442472,1900220,9516064
1557201600,508096,2316330,9603184
1557198000,1040128,3155602,6488456
1557194400,675968,2239272,11056624
1557190800,898064,4587482,25897440
1557187200,8232248,28763539,70179296
1557183600,42365904,73194586,107553328
1557180000,59822560,93636533,135508320
1557176400,67840408,98791411,133963232
1557172800,82615096,124748035,167203144
1557169200,157872656,213806730,246358984
